cpg_id	beta_variance	n_observed
cg25834632	0.2361122038203389	1560
cg09355190	0.2360907524237377	1560
cg27452185	0.23606276205391208	1560
cg12026479	0.23605495494450374	1560
cg24965497	0.23605467162298385	1560
cg03570498	0.23602678605128774	1560
cg09787554	0.23598534097234256	1560
cg24919342	0.23598285009011696	1560
cg12829687	0.2359479585853596	1560
cg13458561	0.23591462177273798	1560
cg12474748	0.23587807851457637	1560
cg26675182	0.2358765261865941	1560
cg14418275	0.23586882393974584	1560
cg16381253	0.23586778045367338	1560
cg23245800	0.2358569066882163	1560
cg08106487	0.23583394130799132	1560
cg02264195	0.23580377076411765	1560
cg23024824	0.23570525481109836	1560
cg20108119	0.23567929782746713	1560
cg10444528	0.23567910007528856	1560
cg03522766	0.23564715532243283	1560
cg07738938	0.2356304964795684	1560
cg03382841	0.23562500409412274	1560
cg01776495	0.23562209522273772	1560
cg10346758	0.235611573561625	1560
cg04142643	0.23561020722269185	1560
cg18075761	0.23560828393777128	1560
cg07591937	0.23560529784052708	1560
cg23834688	0.23559482706103033	1560
cg10464529	0.23557599385118386	1560
cg11594683	0.2355596411527942	1560
cg23630758	0.23555281310074194	1560
cg01473128	0.23554236360881503	1560
cg10106095	0.2355277719402584	1560
cg02414650	0.2355104935206926	1560
cg16582214	0.23550528574683813	1560
cg09268800	0.2354725070292731	1560
cg10547205	0.23544121769159293	1560
cg21188017	0.23543238355466034	1560
cg08123749	0.23543205186934688	1560
cg08851851	0.23542882998940592	1560
cg18099632	0.23542256526667385	1560
cg07221103	0.23541241255770054	1560
cg27393769	0.2353854390701239	1560
cg01353515	0.23538522562535608	1560
cg05992875	0.23538135019145753	1560
cg05540617	0.235370179947787	1560
cg04357685	0.23535688568142496	1560
cg01296694	0.23532651735508558	1560
cg14546712	0.2353251245704473	1560
cg00150989	0.23531855781440997	1560
cg14354430	0.23531040392780053	1560
cg05770241	0.23530043299203554	1560
cg11761615	0.23529594893009786	1560
cg20332471	0.23528898955189273	1560
cg13903917	0.23527636219310455	1560
cg25753567	0.23524824789818397	1560
cg16399855	0.23524310665802142	1560
cg24304658	0.23521173709437607	1560
cg19879265	0.2351756906103164	1560
cg23930681	0.2351746902752159	1560
cg15862271	0.23517140297867298	1560
cg23411318	0.23512115004835296	1560
cg26863085	0.23511377516216542	1560
cg22092111	0.2350593079641136	1560
cg02793262	0.23505675407298837	1560
cg21928783	0.2350536455077367	1560
cg27197524	0.23502347726222653	1560
cg05800377	0.235013153556069	1560
cg17676806	0.23500778896994087	1560
cg01800442	0.23500753818987422	1560
cg17522877	0.2350016698270479	1560
cg21581283	0.23498824257837647	1560
cg08643618	0.23497874615541942	1560
cg01367666	0.23496825986514702	1560
cg27417659	0.23496345862592583	1560
cg12006733	0.23495032825203835	1560
cg06714360	0.2349414910673003	1560
cg00241650	0.23493393415037434	1560
cg23349227	0.23489469275013083	1560
cg22705204	0.23488427416969554	1560
cg03051577	0.23487818682578274	1560
cg00274365	0.23487332414077938	1560
cg18958339	0.2348545517946474	1560
cg06765579	0.2348463105055917	1560
cg17243540	0.23483435301484334	1560
cg02660119	0.23482795781275073	1560
cg22630768	0.23479204030419856	1560
cg17602885	0.23476345729482645	1560
cg01382281	0.23475576755526928	1560
cg23674904	0.23475297081266097	1560
cg11300369	0.23474606787128957	1560
cg24425342	0.23472486246340643	1560
cg13686648	0.23472259585019348	1560
cg24429081	0.2346943121796251	1560
cg08779067	0.234679215369427	1560
cg13629201	0.23467681008223387	1560
cg23586121	0.23466389987384834	1560
cg25454298	0.2346557503775324	1560
cg11369662	0.23464872129456985	1560
cg13846960	0.23464523423706835	1560
cg00387107	0.23463562436565855	1560
cg13959595	0.23462037689357423	1560
cg27393146	0.2345839808678924	1560
cg17743085	0.23457492115002118	1560
cg21454386	0.23456025530592767	1560
cg24701867	0.234542134475392	1560
cg00090103	0.23451842092423877	1560
cg26769118	0.23448970251725926	1560
cg04591132	0.2344847483965397	1560
cg14751199	0.2344840934692053	1560
cg11676546	0.23446869180785568	1560
cg23500559	0.23445526829228153	1560
cg24083302	0.23444313764316457	1560
cg04320956	0.23443179557705585	1560
cg13671128	0.23442532507747263	1560
cg05972308	0.234414902710111	1560
cg02847389	0.23441093955372103	1560
cg04710198	0.23440991327990096	1560
cg03483654	0.2344088830298672	1560
cg24524522	0.23440761304985921	1560
cg23980196	0.23440347334061074	1560
cg26606899	0.23438956556568624	1560
cg02831329	0.23437125812350587	1560
cg14571130	0.23437070205878924	1560
cg10125522	0.2343691455678522	1560
cg07130416	0.23436164140589963	1560
cg21624342	0.2343612251649927	1560
cg26505371	0.23434296235769517	1560
cg01678790	0.23432135189548006	1560
cg05859395	0.23430924962146393	1560
cg24063645	0.23430630220165458	1560
cg25279922	0.23429730177135605	1560
cg06320420	0.23429700716633706	1560
cg24810646	0.2342963831148666	1560
cg23688334	0.23429448509509096	1560
cg12203543	0.23429437605142653	1560
cg09187098	0.23428272677870926	1560
cg14068146	0.23428068309706584	1560
cg21404792	0.23427063358731898	1560
cg12334911	0.2342657886919673	1560
cg00034650	0.23426529216960648	1560
cg19614694	0.23423198086794228	1560
cg23946858	0.23422374529792556	1560
cg03667641	0.23422181031805206	1560
cg13889221	0.2342203737613518	1560
cg14403770	0.23420682314854133	1560
cg26058289	0.23420623630972767	1560
cg11817453	0.23419018947804768	1560
cg13735223	0.2341862819306162	1560
cg00148867	0.2341830452546695	1560
cg17893857	0.23417249934923315	1560
cg01290644	0.23417220862039156	1560
cg14195198	0.23417108598631772	1560
cg11214430	0.23415604859527414	1560
cg05271536	0.2341490872189088	1560
cg00038239	0.2341408904084027	1560
cg18592294	0.23414001134431953	1560
cg22053042	0.2341314933103545	1560
cg26188814	0.2341276210135958	1560
cg16798694	0.2341258873448435	1560
cg08085917	0.23412069095035118	1560
cg01288350	0.23410418729094365	1560
cg20299151	0.23409947036331605	1560
cg11731745	0.23409375771061675	1560
cg07984614	0.23408192303869008	1560
cg02008951	0.23407657985832664	1560
cg26104926	0.23407384165615033	1560
cg23253914	0.23407232455862106	1560
cg15969606	0.23407142627124503	1560
cg19651246	0.23407065462029247	1560
cg22022973	0.23404752186098976	1560
cg08246323	0.23404136163780684	1560
cg19640789	0.23403895308097386	1560
cg22066321	0.2340305196643029	1560
cg10788674	0.23402382095499283	1560
cg01402832	0.23401840769898843	1560
cg23904442	0.23401760217717438	1560
cg11762838	0.23400867162428884	1560
cg12208381	0.23399307913735623	1560
cg04527260	0.2339927983213191	1560
cg23961530	0.23398780539194286	1560
cg23645931	0.233973544924826	1560
cg00660655	0.2339644764148335	1560
cg12517318	0.23395152026108298	1560
cg01036050	0.23394901442628255	1560
cg06106265	0.23394411613645652	1560
cg02198617	0.23394343510963106	1560
cg05505758	0.23393855806523392	1560
cg14406074	0.23393456227530682	1560
cg05139081	0.23393419052295414	1560
cg07215511	0.23392297090105596	1560
cg03159563	0.23391792436045256	1560
cg02144266	0.23391790609638421	1560
cg04361015	0.23390986082579138	1560
cg11686901	0.23390731819641117	1560
cg20735914	0.23390648218467708	1560
cg12714793	0.23388708111655415	1560
cg27554347	0.23386756898957425	1560
cg05983723	0.2338673599141716	1560
cg22811668	0.23384678551165114	1560
cg02520729	0.2338270810944922	1560
cg03960654	0.23382148070176445	1560
cg18505103	0.23380644616650126	1560
cg19321730	0.23379314416413996	1560
cg25411327	0.23377319097009353	1560
cg12894883	0.233763794176307	1560
cg04670766	0.23375602594529526	1560
cg07781087	0.23373790875283426	1560
cg01099470	0.2337293821012417	1560
cg08288795	0.23372542826858356	1560
cg18936378	0.23371688230065218	1560
cg06743060	0.23369907056894576	1560
cg25551362	0.23369440550822257	1560
cg10220806	0.2336930895645153	1560
cg18085405	0.23369019802612598	1560
cg22301664	0.23368981857854826	1560
cg05470468	0.23368758902613823	1560
cg03818569	0.2336863585762689	1560
cg02426307	0.23368303781557723	1560
cg27336518	0.23367895152882232	1560
cg17559031	0.23367520720005197	1560
cg12044293	0.2336724305167484	1560
cg24391931	0.23365237363298777	1560
cg19968916	0.2336470026738027	1560
cg26927285	0.2336438952123729	1560
cg13351114	0.2336375572446509	1560
cg00650088	0.2336353830879858	1560
cg20078054	0.2336348077471631	1560
cg01018726	0.2336246499999122	1560
cg24710938	0.2336092877774881	1560
cg16656196	0.23360723588161897	1560
cg12153709	0.23360637756588853	1560
cg09061454	0.233606334516199	1560
cg05337258	0.23360257895993944	1560
cg11466523	0.23359688666977715	1560
cg19426459	0.2335832494897611	1560
cg24359671	0.23357950401735775	1560
cg16760008	0.2335770773313678	1560
cg05134769	0.23356412617930156	1560
cg16176929	0.23355529173140846	1560
cg06846819	0.23355450572971137	1560
cg14377739	0.2335337546174599	1560
cg13985767	0.23352888503508362	1560
cg23874145	0.23352560433374112	1560
cg21666768	0.23350796415211225	1560
cg20517764	0.23350411085181053	1560
cg14181009	0.23349301697466154	1560
cg24688721	0.2334553158288878	1560
cg15920131	0.23345311756806084	1560
cg23871388	0.23345263606376415	1560
cg20592656	0.2334524675780849	1560
cg09758975	0.23344491169052328	1560
cg14560339	0.23344152787408828	1560
cg02379684	0.23343199987259353	1560
cg19695415	0.23343065896420143	1560
cg17181956	0.2334276086939233	1560
cg18798086	0.2334142090970198	1560
cg07335397	0.23341169023068875	1560
cg27066067	0.2334077647584037	1560
cg04423627	0.23340561047104794	1560
cg12353589	0.2334025602192933	1560
cg18807030	0.23339849408898067	1560
cg21940081	0.23339389884741973	1560
cg08330572	0.23339205815786906	1560
cg06480238	0.23339078259309637	1560
cg23909802	0.233385525742892	1560
cg21986781	0.2333823155435155	1560
cg05141709	0.2333815204607093	1560
cg08391848	0.23337917079443735	1560
cg24010988	0.2333788163138269	1560
cg12680957	0.2333787200336838	1560
cg19275838	0.2333768275881618	1560
cg09443652	0.23337093953522078	1560
cg06689990	0.23336770995274064	1560
cg08755156	0.23336631230003949	1560
cg13488284	0.23336100729153544	1560
cg03484612	0.2333542959821889	1560
cg18783047	0.23335421190163574	1560
cg08331344	0.23335208473564586	1560
cg26159030	0.2333502601107047	1560
cg06550018	0.23335013330602475	1560
cg12028762	0.23333190157758738	1560
cg14524775	0.23332731723942932	1560
cg16729538	0.23331603919140415	1560
cg10642957	0.23331166679638127	1560
cg00990635	0.23327994763736695	1560
cg02537268	0.2332741793254274	1560
cg00710249	0.2332719616065162	1560
cg13455067	0.23326816968776176	1560
cg06096175	0.2332564832043359	1560
cg21270593	0.23324692642138636	1560
cg16426149	0.23323273286748467	1560
cg00454856	0.23323191090958648	1560
cg23546207	0.23322676640532441	1560
cg00356769	0.2332223390666818	1560
cg08656053	0.23321333927891288	1560
cg19924719	0.23320188635007033	1560
cg06900650	0.23319435678010608	1560
cg04895640	0.2331847551117351	1560
cg26719943	0.2331712565932398	1560
cg02614683	0.23317036570317706	1560
cg10383396	0.23317004168778677	1560
cg18197866	0.233164791040971	1560
cg01225086	0.23315742736362788	1560
cg01724941	0.23314332726879897	1560
cg07478335	0.23314109820546128	1560
cg22018329	0.23313870465192355	1560
cg22745355	0.23313349377605025	1560
cg01417692	0.23312860146185424	1560
cg25267284	0.23311853367535806	1560
cg15784006	0.23311701768520818	1560
cg09271671	0.23311489951347983	1560
cg19523618	0.23311412203665757	1560
cg24477778	0.23310290564809236	1560
cg07861463	0.23309870071697159	1560
cg04197482	0.23309521832250482	1560
cg17927889	0.23309381992046818	1560
cg18668041	0.23308974026467436	1560
cg26070281	0.2330841408116696	1560
cg05133009	0.23308276850906498	1560
cg24682801	0.2330804027501461	1560
cg13643966	0.23307863905998988	1560
cg15483030	0.2330696468254733	1560
cg15471825	0.23306593386601096	1560
cg26861219	0.233055804847539	1560
cg25919687	0.23304903542540348	1560
cg26965718	0.23303906927053195	1560
cg09304136	0.23302847990290335	1560
cg23842205	0.23302795924615585	1560
cg12411876	0.2330243238916027	1560
cg21474053	0.23302387106833486	1560
cg10280383	0.233016553967264	1560
cg13978767	0.2330155205165965	1560
cg15790839	0.2330152132719514	1560
cg09653758	0.2330147005051195	1560
cg10192483	0.23300687075833057	1560
cg14767944	0.2330058836114422	1560
cg18752987	0.23299063600681094	1560
cg12176815	0.23296525457076336	1560
cg02584624	0.23295847830875302	1560
cg09624953	0.23295711666339325	1560
cg00340847	0.2329506483928323	1560
cg00701992	0.23294621256205825	1560
cg03498038	0.23294510781229744	1560
cg07542287	0.23294373443409205	1560
cg09138524	0.23292209262405775	1560
cg13088465	0.23290268676764744	1560
cg02314166	0.23289902699756435	1560
cg10074347	0.23289803870050269	1560
cg13579661	0.23288978519726794	1560
cg24843246	0.23288473236399618	1560
cg00412239	0.23287417769116442	1560
cg24550683	0.23287106123312676	1560
cg06540149	0.2328670196080744	1560
cg04486506	0.23286345466554653	1560
cg27158386	0.23286154771854414	1560
cg24512544	0.2328584693721776	1560
cg26314566	0.23285561688798537	1560
cg19549465	0.23283689677591585	1560
cg02283353	0.232835581964567	1560
cg16931447	0.2328341533217735	1560
cg07664277	0.23282543719698237	1560
cg09432136	0.23282383136255994	1560
cg19092105	0.23281582306093768	1560
cg19554037	0.23281212285526784	1560
cg18496502	0.23280991079968702	1560
cg14073057	0.23280955510439424	1560
cg03599658	0.23280824929257318	1560
cg02796278	0.23279954743210274	1560
cg02332902	0.23279198293590253	1560
cg21059665	0.23279025944413848	1560
cg03142856	0.2327818841554956	1560
cg21911064	0.23277307669086972	1560
cg10268345	0.23277047173261314	1560
cg07501049	0.23275718931503886	1560
cg03355147	0.23275694415725967	1560
cg21392845	0.23275630341624062	1560
cg03900355	0.2327555528875481	1560
cg21131796	0.23274362006096938	1560
cg17947174	0.2327370878894157	1560
cg14681176	0.23273416738499395	1560
cg00639579	0.23273082434367068	1560
cg04806553	0.23272676266211395	1560
cg00879606	0.23271786791256094	1560
cg12984349	0.232716743000705	1560
cg24868883	0.23270913644329133	1560
cg04247530	0.23268943605655387	1560
cg06740354	0.23268875968599648	1560
cg13766489	0.2326873831682756	1560
cg00355315	0.23268309692243747	1560
cg03790189	0.2326815291194731	1560
cg12242062	0.23265631148529156	1560
cg03888765	0.232645003250885	1560
cg26721694	0.23262081703923487	1560
cg24676740	0.23261616810007035	1560
cg06857516	0.2326140407147273	1560
cg15076328	0.23261156209059644	1560
cg25709738	0.23259704939727396	1560
cg02164332	0.23259343627037699	1560
cg26652666	0.2325931610087548	1560
cg25461793	0.23259227859326542	1560
cg05363257	0.23258252393423462	1560
cg19719329	0.23258054223924463	1560
cg17449969	0.23255296529389793	1560
cg20182983	0.2325493088041978	1560
cg12883821	0.2325303257961828	1560
cg26876680	0.2325191868444384	1560
cg19893071	0.23250909564393896	1560
cg11144217	0.23250133767285117	1560
cg17410974	0.23249658009927496	1560
cg08671671	0.23249466226443338	1560
cg16553338	0.23249077790962525	1560
cg19857840	0.23247713437132658	1560
cg08978399	0.23247406791821623	1560
cg05172425	0.2324680366927661	1560
cg01108614	0.23245838312497025	1560
cg16353608	0.2324576321957219	1560
cg26182224	0.2324467646771	1560
cg17608440	0.23244547134858393	1560
cg26349395	0.23243547324850647	1560
cg26973953	0.23242823148185543	1560
cg24153754	0.23242693532971612	1560
cg14448086	0.2324257215929825	1560
cg00522555	0.23241261716653924	1560
cg02283624	0.23240822352494617	1560
cg12215609	0.23239390841606772	1560
cg07281948	0.23237334198962	1560
cg05396584	0.23237270957908046	1560
cg21069814	0.2323651093714711	1560
cg22934677	0.23236470000647408	1560
cg20311251	0.2323635608939796	1560
cg26970905	0.23235638344074871	1560
cg11180083	0.2323541115239145	1560
cg02190678	0.23235383456206563	1560
cg13823188	0.23235094701398906	1560
cg07548512	0.23234895878973866	1560
cg01848323	0.2323459050790273	1560
cg00160002	0.23233379810691762	1560
cg14202491	0.2323319550354125	1560
cg23691246	0.2323191733773854	1560
cg07697256	0.23231596204729	1560
cg08462942	0.23231588850135695	1560
cg03477043	0.23231109907274117	1560
cg17159680	0.23230124668777868	1560
cg05373567	0.23229960095459928	1560
cg18807843	0.2322974818060234	1560
cg04612776	0.23227443112886587	1560
cg00710721	0.23227082402154975	1560
cg09514524	0.23227058429229505	1560
cg20132862	0.23226185852484715	1560
cg08962167	0.23225974775891858	1560
cg15188808	0.23225765786948674	1560
cg03738868	0.23225753272520708	1560
cg04262179	0.23225646745654555	1560
cg15213689	0.23224015636703854	1560
cg05369582	0.23223640021663308	1560
cg09868359	0.23223456118122576	1560
cg17552368	0.23223171383106073	1560
cg08561895	0.232226667208794	1560
cg06285312	0.2322233565598687	1560
cg07508942	0.23221931571228246	1560
cg18470468	0.23221593809452587	1560
cg02744699	0.23221547264759992	1560
cg22687547	0.23221451424780162	1560
cg25721452	0.23221119968834167	1560
cg03680348	0.23221049913415506	1560
cg03997730	0.23220821082950388	1560
cg23402097	0.23220697570804105	1560
cg10258582	0.23219951145828832	1560
cg02515033	0.23219845493583544	1560
cg07394064	0.23218851917136182	1560
cg10172250	0.23218270188899956	1560
cg26963044	0.2321822557604157	1560
cg04953292	0.2321761902364334	1560
cg04645063	0.2321738639329589	1560
cg00179532	0.2321738067339088	1560
cg06520821	0.23217253067256244	1560
cg11055242	0.2321689847328735	1560
cg14262490	0.23216859374113807	1560
cg07300660	0.23216520440580626	1560
cg19215678	0.23216510556966852	1560
cg11026874	0.23216389033883225	1560
cg06332339	0.23215359104585526	1560
cg03307425	0.23214906976588126	1560
cg12542094	0.2321366934740538	1560
cg05360371	0.23213430225897022	1560
cg05087659	0.2321246131145171	1560
cg05297692	0.23211890735250132	1560
cg26547741	0.23210698336463986	1560
cg09869015	0.23210341147920643	1560
cg08212772	0.23210196374511866	1560
cg03760035	0.23209859654338702	1560
cg02519504	0.23208653230188703	1560
cg04140971	0.2320636451745931	1560
cg17352830	0.23206224358736594	1560
cg00554570	0.23205771575000564	1560
cg14155567	0.23205742576086555	1560
cg21010435	0.23205530801015795	1560
cg26923547	0.23205497972287378	1560
cg21393135	0.2320523798843604	1560
cg15221831	0.23204759497317803	1560
cg10004976	0.2320451050900654	1560
cg26791536	0.2320416541439373	1560
cg02969873	0.23203590810610755	1560
cg24139520	0.23203445825862332	1560
cg23475109	0.23202971339531578	1560
cg20116491	0.23201822662982693	1560
cg07838427	0.23201763589614186	1560
cg10665438	0.23200631771475766	1560
cg04850875	0.23199705579176869	1560
cg18401451	0.2319843983423763	1560
cg11115134	0.23198180999176482	1560
cg09902913	0.23197898712834686	1560
cg00360267	0.2319767329520111	1560
cg10004563	0.23197151854167744	1560
cg00810914	0.23196584447660906	1560
cg06515404	0.23196475572887673	1560
cg02593098	0.23195844360325962	1560
cg11449408	0.23195664899515014	1560
cg15945867	0.23195539953260305	1560
cg26011105	0.2319549709185582	1560
cg07291317	0.23193938513031612	1560
cg06704466	0.23193794513125685	1560
cg09275921	0.23193577398461857	1560
cg25618672	0.23193084720382906	1560
cg22808692	0.2319304991040541	1560
cg01300682	0.23193020035348194	1560
cg13751257	0.2319291978029923	1560
cg10571824	0.231925731398356	1560
cg25994616	0.2319230399971515	1560
cg27624702	0.23192246877992875	1560
cg02716147	0.23192110176410827	1560
cg06383648	0.2319149943381911	1560
cg20000946	0.23191302300724717	1560
cg09136099	0.2319103421375821	1560
cg15627457	0.23189568181389864	1560
cg19005991	0.23189420899493005	1560
cg20154489	0.2318877777506076	1560
cg16928293	0.2318868518011958	1560
cg05035248	0.23188376302107286	1560
cg22894589	0.23188211168471365	1560
cg27090289	0.2318685985847402	1560
cg26878675	0.23186770043008953	1560
cg07124492	0.23186457245628544	1560
cg07747923	0.23186423718208715	1560
cg01136335	0.2318603381691094	1560
cg18831841	0.2318559412652402	1560
cg06538774	0.23184705090039148	1560
cg16047223	0.23184538208082348	1560
cg06105987	0.23184491403210145	1560
cg20306425	0.23183744929210312	1560
cg15294361	0.23183278204244928	1560
cg12219387	0.23180936419325435	1560
cg06135574	0.23180420792100606	1560
cg21865157	0.23179945971472096	1560
cg03072616	0.23179763322884808	1560
cg21637015	0.23179383842616072	1560
cg20705804	0.2317867641836202	1560
cg01044465	0.23178335522368268	1560
cg03567028	0.23177988381325365	1560
cg07365623	0.2317788413711152	1560
cg13073870	0.23177738139337425	1560
cg02399233	0.23176667470511989	1560
cg21063361	0.23176010802385294	1560
cg27539858	0.23174754790281737	1560
cg02537800	0.23173935502937099	1560
cg14168002	0.2317308637454324	1560
cg03373490	0.23171294284761684	1560
cg00563300	0.23170342816431572	1560
cg14075627	0.23169374222985603	1560
cg20952452	0.23169061251103018	1560
cg12712270	0.23168893835722865	1560
cg05282968	0.23168021623743623	1560
cg18050295	0.23167740754788685	1560
cg11580575	0.23167276518254853	1560
cg09869144	0.23166977485043014	1560
cg17330505	0.23166933909032839	1560
cg04961397	0.23166599391193507	1560
cg05304461	0.2316648598364976	1560
cg14625425	0.2316624639933885	1560
cg13887016	0.23166060467553454	1560
cg25975165	0.2316598919868995	1560
cg13681781	0.23165974283173277	1560
cg25729807	0.2316552721481944	1560
cg04279832	0.23165408365962858	1560
cg08076462	0.2316430891295533	1560
cg03246954	0.23163438278409304	1560
cg08526784	0.23162481843837382	1560
cg00861411	0.23162005417939227	1560
cg14790739	0.23161002934435912	1560
cg15935257	0.23160444996081953	1560
cg24141991	0.23159507381039732	1560
cg16039342	0.23159402451564431	1560
cg24033503	0.23158916010880837	1560
cg17561243	0.2315854867632818	1560
cg09969487	0.2315824612119215	1560
cg05573287	0.23157634955022796	1560
cg01308252	0.2315723939586248	1560
cg09654908	0.23157199455475383	1560
cg25636354	0.2315711213657548	1560
cg02674562	0.23157076330203846	1560
cg04168590	0.2315696237965677	1560
cg09230661	0.2315682542888649	1560
cg24346858	0.23155554107203896	1560
cg24421091	0.2315555030728554	1560
cg15637415	0.23155297572632927	1560
cg27176628	0.23155081023074697	1560
cg01305596	0.23154988701413007	1560
cg21092828	0.2315377303937622	1560
cg00686451	0.2315312764355555	1560
cg22454060	0.2315293704116398	1560
cg08104981	0.23152351802935134	1560
cg01792257	0.2315198801905721	1560
cg01396275	0.2315085316249955	1560
cg11715095	0.23150766679145757	1560
cg11684142	0.2315046695524252	1560
cg05227111	0.23149755372114025	1560
cg27441228	0.23148608773536183	1560
cg24625634	0.2314843476745543	1560
cg02072002	0.23147971981199356	1560
cg14977059	0.23147908325970623	1560
cg20255817	0.23147877030291653	1560
cg21580588	0.23147749028307069	1560
cg24728105	0.23147628505367765	1560
cg07909274	0.23147438694921055	1560
cg11120115	0.2314721006208422	1560
cg22939524	0.2314712513118518	1560
cg26804360	0.23146890064603146	1560
cg06986584	0.23146155750248917	1560
cg24132676	0.2314574154884031	1560
cg06873106	0.23144827955606306	1560
cg22902939	0.23144409721242412	1560
cg26975368	0.23144349926802835	1560
cg06891282	0.2314434471539053	1560
cg14789841	0.23144174217443253	1560
cg06133459	0.23144061317713535	1560
cg08497649	0.23143835441152344	1560
cg05965353	0.2314365232748332	1560
cg20208523	0.23142951005718207	1560
cg19436016	0.23142547891963072	1560
cg15914316	0.23142439156432493	1560
cg16156434	0.2314231475174557	1560
cg17563032	0.231408089425094	1560
cg23224752	0.23140805183975122	1560
cg02777670	0.23140453428549765	1560
cg08931682	0.23139083186238443	1560
cg10546410	0.23139027877666687	1560
cg12337683	0.23138987563212904	1560
cg24135685	0.23138853966180783	1560
cg08020436	0.23137542870285255	1560
cg22149610	0.23137518247921005	1560
cg05648345	0.23137301417642867	1560
cg00784051	0.23137299929642174	1560
cg05247799	0.2313658784580339	1560
cg23908407	0.23136580134855017	1560
cg08734194	0.2313642340450828	1560
cg00337968	0.2313634456231046	1560
cg15299654	0.2313585796644278	1560
cg14737905	0.2313539555456037	1560
cg18429911	0.23135331885725907	1560
cg03482411	0.23134949112429162	1560
cg23450399	0.231349059168235	1560
cg22521333	0.23134777202753384	1560
cg19248302	0.2313455935327835	1560
cg11304499	0.23134366962426284	1560
cg12371263	0.23133705596493534	1560
cg14342106	0.2313308291385585	1560
cg02250241	0.2313242575636898	1560
cg03054424	0.23132144364355375	1560
cg27608806	0.23131334502356043	1560
cg06933816	0.23130598788413542	1560
cg00745731	0.23130159592997018	1560
cg07957471	0.2313013896926731	1560
cg16264393	0.23130130133765808	1560
cg20382344	0.23129847742328077	1560
cg16430402	0.23129614266837115	1560
cg04600411	0.23128808580820343	1560
cg15212038	0.23128613395936268	1560
cg13384867	0.2312851507655254	1560
cg25485956	0.23128387081705437	1560
cg21310731	0.2312788313257008	1560
cg03973866	0.23127250974630986	1560
cg08626605	0.23126774968686187	1560
cg18673163	0.2312623275799274	1560
cg14563129	0.23125437841302832	1560
cg15015913	0.2312483256980536	1560
cg27565794	0.23124425070141627	1560
cg04905477	0.2312433130270576	1560
cg06424138	0.23121890841057113	1560
cg20113693	0.23121580110592072	1560
cg05114486	0.23121440241087088	1560
cg24589334	0.231211970698645	1560
cg09095924	0.23120685065795812	1560
cg17397823	0.23120379921436074	1560
cg08333708	0.23119609753605894	1560
cg10288921	0.23119406721199676	1560
cg10252516	0.23118370159618973	1560
cg08447380	0.23118338128114688	1560
cg14454440	0.23118281765527282	1560
cg00831672	0.23117602773745663	1560
cg07207053	0.23117570963459075	1560
cg17209507	0.23116929160145308	1560
cg09782726	0.23116874084880754	1560
cg21842944	0.23116687827188884	1560
cg23646541	0.23116439603039657	1560
cg06535952	0.23115725539800946	1560
cg22929010	0.23115465436060362	1560
cg23256140	0.23115210789993756	1560
cg08744878	0.2311462713897122	1560
cg05936217	0.23113729846117914	1560
cg18024037	0.23113624795561885	1560
cg13579574	0.23112806992273577	1560
cg22318948	0.23112684873215344	1560
cg21880624	0.23112379229954877	1560
cg14025666	0.23112026162450838	1560
cg04317076	0.23111544189480882	1560
cg14586363	0.23111189688008288	1560
cg19961898	0.2311095683622596	1560
cg14455541	0.23110514275539643	1560
cg08701028	0.23109773562273794	1560
cg08198704	0.2310967659566419	1560
cg14594859	0.23109665919226952	1560
